pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
34887139,CLIFSID 14 KV   1003,BUS,EXT,DOM,14 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887141,CLIFSID 14 KV   1004,BUS,EXT,DOM,14 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887153,DANRIV  13 KV   100T,BUS,EXT,DOM,13 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887155,DANRIV  14 KV   1001,BUS,EXT,DOM,14 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887157,DANRIV  14 KV   1002,BUS,EXT,DOM,14 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887159,DANRIV  18 KV   1003,BUS,EXT,DOM,18 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887317,RIVERBEN13 KV   100T,BUS,EXT,DOM,13 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887319,RIVERBEN14 KV   1004,BUS,EXT,DOM,14 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887321,RIVERBEN14 KV   1005,BUS,EXT,DOM,14 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887323,RIVERBEN18 KV   2306,BUS,EXT,DOM,18 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887325,RIVERBEN18 KV   2307,BUS,EXT,DOM,18 KV,2009-05-03T00:00:00,2017-06-02T00:00:00
34887759,BELLMEAD230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2023-03-15T00:00:00
34887761,BUGGSISL115 KV  NUG,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2012-06-13T00:00:00
34887763,BUGGSISL115 KV  UNIT2,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2012-06-13T00:00:00
34887785,COGENTRX230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2023-03-15T00:00:00
34887795,FOURRIVR115 KV  NUG1,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2008-10-08T00:00:00
34887797,FOURRIVR230 KV  NUG5,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2021-03-10T00:00:00
34887799,HALLBRAN115 KV  G1,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2017-09-13T00:00:00
34887801,HCF     230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2021-03-10T00:00:00
34887803,HURT    115 KV  NUG,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2008-10-08T00:00:00
34887823,NRTHNECK13 KV   GTS,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,2024-03-13T00:00:00
34887825,POLYESTR230 KV  G1,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2017-09-13T00:00:00
34887827,SPRUANCE230 KV  NUG1,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2008-10-08T00:00:00
34887829,SPRUANCE230 KV  NUG2,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2008-10-08T00:00:00
34887831,CHESAPKE13.8 KV GTS,BUS,GEN,DOM,13.8 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887833,CHESAPKE14 KV   G1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887835,CHESAPKE14 KV   G2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887837,CHESAPKE17 KV   G3,BUS,GEN,DOM,17 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887839,CHESAPKE20 KV   G4,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887841,CHESAPKE115 KV  GT1,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887843,ELIZRIV 230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2006-06-01T00:00:00
34887855,LAKINGMN230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2021-03-10T00:00:00
34887869,BIRCHWD 230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2008-10-08T00:00:00
34887881,OGDENMTN230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2024-09-18T00:00:00
34887883,POSSUMP413 KV   G1,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,2006-03-01T00:00:00
34887885,POSSUMP413 KV   G2,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,2006-03-01T00:00:00
34887919,COLINGTN115 KV  SVC9,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2019-03-13T00:00:00
34887921,EDGECOMB230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2008-10-08T00:00:00
34887931,KITTYHWK14 KV   GT1,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,2014-04-10T00:00:00
34887933,KITTYHWK14 KV   GT2,BUS,GEN,DOM,14 KV,2005-05-01T00:00:00,2014-04-10T00:00:00
34887943,ROSEMARY230 KV  NUG,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2017-09-13T00:00:00
34887945,ROVALLEY230 KV  NUG1,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2019-03-13T00:00:00
34887947,ROVALLEY230 KV  NUG2,BUS,GEN,DOM,230 KV,2005-05-01T00:00:00,2019-03-13T00:00:00
34887961,BATHCO  20 KV   GM1_A,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887963,BATHCO  20 KV   GM2_A,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887965,BATHCO  20 KV   GM3_A,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887967,BATHCO  20 KV   GM4_A,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887969,BATHCO  20 KV   GM5_A,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887971,BATHCO  20 KV   GM6_A,BUS,GEN,DOM,20 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34887973,BREMO4  13 KV   G3,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,2023-03-15T00:00:00
34887975,BREMO4  17 KV   G4,BUS,GEN,DOM,17 KV,2005-05-01T00:00:00,2023-03-15T00:00:00
34887987,LOUISACT18 KV   G12,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,2010-03-17T00:00:00
34887989,LOUISACT18 KV   G34,BUS,GEN,DOM,18 KV,2005-05-01T00:00:00,2010-03-17T00:00:00
34887995,MTSTORM413 KV   GT1,BUS,GEN,DOM,13 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
34888003,NBRANCH 115 KV  G1,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2006-10-04T00:00:00
36181297,BASIN   35 KV   RICHMOND,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2017-06-02T00:00:00
36181299,HOPEWEL435 KV   HOPEWELL,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2024-12-11T00:00:00
36181307,LOCKS   35 KV   PETERSBG,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2024-09-18T00:00:00
36181309,LOCKS   35 KV   DINWIDDE,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2024-06-12T00:00:00
36181311,LOCKS   35 KV   WEAKLEY,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2024-06-12T00:00:00
36181315,SHORTPMP35 KV   ROCKVILL,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2024-06-12T00:00:00
36181317,SHORTPMP35 KV   LANIER,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2024-06-12T00:00:00
36181319,THOMPSCR35 KV   VA BEACH,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2025-06-11T00:00:00
36181321,UNIONCMP115 KV  UNIONCMP,BUS,GEN,DOM,115 KV,2005-05-01T00:00:00,2012-10-10T00:00:00
36181325,WARRENTN35 KV   FAUQUIER,BUS,GEN,DOM,35 KV,2005-05-01T00:00:00,2026-03-11T00:00:00
38367821,MILLVILL34 KV   MILL_DVP,BUS,LOAD,DOM,34 KV,2004-12-17T00:00:00,2024-12-11T00:00:00
38367915,PLSVALDP230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-05-01T00:00:00,2018-03-14T00:00:00
38367917,TARBORO5115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-05-01T00:00:00,2017-09-13T00:00:00
41935449,TARBORO5115 KV  EMCEMCDP,BUS,LOAD,DOM,115 KV,2005-05-26T00:00:00,2005-10-19T00:00:00
44460873,ELIZRIV 230 KV  GT1,BUS,GEN,DOM,230 KV,2005-10-19T00:00:00,2017-09-13T00:00:00
44460875,ELIZRIV 230 KV  GT2,BUS,GEN,DOM,230 KV,2005-10-19T00:00:00,2017-09-13T00:00:00
44460877,ELIZRIV 230 KV  GT3,BUS,GEN,DOM,230 KV,2005-10-19T00:00:00,2017-09-13T00:00:00
45565871,GRASSFLD115 KV  TX1,BUS,LOAD,DOM,115 KV,2005-12-16T00:00:00,2007-05-16T00:00:00
45565875,POINTHBR230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-12-16T00:00:00,2010-05-26T00:00:00
45565879,WMORELN4230 KV  TX1,BUS,LOAD,DOM,230 KV,2005-12-16T00:00:00,2006-10-04T00:00:00
45565883,SMOKTNDP115 KV  TX2,BUS,LOAD,DOM,115 KV,2005-12-16T00:00:00,2020-03-11T00:00:00
45565895,MTSTORM435 KV   RSS2,BUS,LOAD,DOM,35 KV,2005-12-16T00:00:00,2017-06-02T00:00:00
45565895,MTSTORM435 KV   RSS2,BUS,LOAD,DOM,35 KV,2018-09-21T00:00:00,2026-03-11T00:00:00
45565917,GOSPORT 35 KV   G1,BUS,GEN,DOM,35 KV,2005-12-16T00:00:00,2025-09-17T00:00:00
47012241,NBRANCH 4 KV    SS1,BUS,LOAD,DOM,4 KV,2006-03-01T00:00:00,2017-06-02T00:00:00
47012243,NBRANCH 4 KV    SS2,BUS,LOAD,DOM,4 KV,2006-03-01T00:00:00,2017-06-02T00:00:00
47012245,NBRANCH 4 KV    RSS,BUS,LOAD,DOM,4 KV,2006-03-01T00:00:00,2017-06-02T00:00:00
47012271,NBRANCH 13 KV   G1,BUS,GEN,DOM,13 KV,2006-03-01T00:00:00,2013-05-22T00:00:00
51519935,POSSUMP42 KV    R5-2,BUS,LOAD,DOM,2 KV,2006-10-04T00:00:00,2026-03-11T00:00:00
55578567,WEATHRSP115 KV  ELIZTOWN,BUS,EXT,DOM,115 KV,2010-11-23T00:00:00,2017-06-02T00:00:00
57967567,STONEHAM35 KV   TX1,BUS,LOAD,DOM,35 KV,2007-05-16T00:00:00,2008-05-14T00:00:00
57967673,WALTON_3230 KV  GENDUMMY,BUS,EXT,DOM,230 KV,2007-05-16T00:00:00,2017-06-02T00:00:00
57967675,WALTON_3230 KV  GENDUMM2,BUS,EXT,DOM,230 KV,2007-05-16T00:00:00,2017-06-02T00:00:00
65732161,NEAST   35 KV   OLDDOMLF,BUS,GEN,DOM,35 KV,2008-03-12T00:00:00,2009-10-14T00:00:00
71856519,BRAMBLET230 KV  TX1,BUS,LOAD,DOM,230 KV,2008-10-08T00:00:00,2019-12-11T00:00:00
71856521,MTN RUN 34.5 KV LOAD1,BUS,LOAD,DOM,34.5 KV,2008-10-08T00:00:00,2017-06-02T00:00:00
71856763,HURT    13.8 KV G12,BUS,GEN,DOM,13.8 KV,2008-10-08T00:00:00,2023-03-15T00:00:00
71856765,HURT    13.8 KV G22,BUS,GEN,DOM,13.8 KV,2008-10-08T00:00:00,2023-03-15T00:00:00
71856769,SHACKLFD35 KV   SHACKLF2,BUS,GEN,DOM,35 KV,2008-10-08T00:00:00,2021-03-10T00:00:00
71856771,SPRUANCE13.8 KV NUG1,BUS,GEN,DOM,13.8 KV,2008-10-08T00:00:00,2022-05-20T00:00:00
71856773,SPRUANCE13.8 KV NUG2,BUS,GEN,DOM,13.8 KV,2008-10-08T00:00:00,2023-03-15T00:00:00
71856775,BIRCHWD 18 KV   NUG,BUS,GEN,DOM,18 KV,2008-10-08T00:00:00,2022-05-20T00:00:00
71856777,EDGECOMB13.8 KV NUG,BUS,GEN,DOM,13.8 KV,2008-10-08T00:00:00,2023-03-15T00:00:00
74008657,BRISTERS230 KV  LOAD,BUS,LOAD,DOM,230 KV,2008-12-18T00:00:00,2009-03-11T00:00:00
74008663,FIVEWORK115 KV  HEC,BUS,LOAD,DOM,115 KV,2008-12-18T00:00:00,2018-12-12T00:00:00
74008745,LOUISACT18 KV   G1,BUS,GEN,DOM,18 KV,2008-12-18T00:00:00,2010-03-17T00:00:00
74008747,LOUISACT18 KV   G2,BUS,GEN,DOM,18 KV,2008-12-18T00:00:00,2010-03-17T00:00:00
74008749,LOUISACT18 KV   G3,BUS,GEN,DOM,18 KV,2008-12-18T00:00:00,2010-03-17T00:00:00
74008751,LOUISACT18 KV   G4,BUS,GEN,DOM,18 KV,2008-12-18T00:00:00,2010-03-17T00:00:00
76427737,TREGO   13 KV   TX2,BUS,LOAD,DOM,13 KV,2009-03-11T00:00:00,2020-05-28T00:00:00
76427743,YMCAJCT 115 KV  YMCALOAD,BUS,LOAD,DOM,115 KV,2009-03-11T00:00:00,2011-03-17T00:00:00
76427745,LOUISACT18 KV   G1 SS LD,BUS,LOAD,DOM,18 KV,2009-03-11T00:00:00,2010-03-17T00:00:00
76427747,LOUISACT18 KV   G2 SS LD,BUS,LOAD,DOM,18 KV,2009-03-11T00:00:00,2010-03-17T00:00:00
76427749,LOUISACT18 KV   G3 SS LD,BUS,LOAD,DOM,18 KV,2009-03-11T00:00:00,2010-03-17T00:00:00
76427751,LOUISACT18 KV   G4 SS LD,BUS,LOAD,DOM,18 KV,2009-03-11T00:00:00,2010-03-17T00:00:00
76427805,BELLMEAD13.8 KV GT1,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2023-03-15T00:00:00
76427807,BELLMEAD13.8 KV GT2,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2023-03-15T00:00:00
76427809,BELLMEAD13.8 KV ST,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2023-03-15T00:00:00
76427819,SPRUANCE13.8 KV G1,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2019-05-22T00:00:00
76427821,SPRUANCE13.8 KV G2,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2019-05-22T00:00:00
76427823,SPRUANCE13.8 KV G3,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2019-05-22T00:00:00
76427825,SPRUANCE13.8 KV G4,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2019-05-22T00:00:00
76427827,EDGECOMB13.8 KV G1,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2023-03-15T00:00:00
76427829,EDGECOMB13.8 KV G2,BUS,GEN,DOM,13.8 KV,2009-03-11T00:00:00,2023-03-15T00:00:00
78711753,BURDRTP 115 KV  LD1,BUS,LOAD,DOM,115 KV,2009-05-13T00:00:00,2011-05-25T00:00:00
78711789,BUGGSISL13 KV   NUG,BUS,GEN,DOM,13 KV,2009-05-13T00:00:00,2023-09-20T00:00:00
78711791,BUGGSISL13 KV   UNIT2,BUS,GEN,DOM,13 KV,2009-05-13T00:00:00,2023-09-20T00:00:00
83734351,CLARKVTP115 KV  TX1,BUS,LOAD,DOM,115 KV,2009-10-14T00:00:00,2021-09-17T00:00:00
83734353,EPG     35 KV   TX1,BUS,LOAD,DOM,35 KV,2009-10-14T00:00:00,2023-09-20T00:00:00
83734427,KINGSFRK35 KV   KIGFRKLF,BUS,GEN,DOM,35 KV,2009-10-14T00:00:00,2013-05-22T00:00:00
93353457,BRZYKNOL34.5 KV S1S1,BUS,LOAD,DOM,34.5 KV,2010-03-17T00:00:00,2017-06-02T00:00:00
93353459,DRYMILL 34.5 KV SS#1,BUS,LOAD,DOM,34.5 KV,2010-03-17T00:00:00,2010-12-15T00:00:00
93353467,LOUISACT13.8 KV G1 SS LD,BUS,LOAD,DOM,13.8 KV,2010-03-17T00:00:00,2010-05-26T00:00:00
93353473,LOUISACT13.8 KV G4 SS LD,BUS,LOAD,DOM,13.8 KV,2010-03-17T00:00:00,2010-05-26T00:00:00
93354029,LOUISACT13.8 KV G12,BUS,GEN,DOM,13.8 KV,2010-03-17T00:00:00,2019-03-13T00:00:00
93354031,LOUISACT13.8 KV G34,BUS,GEN,DOM,13.8 KV,2010-03-17T00:00:00,2019-03-13T00:00:00
112586027,DRYMILL 230 KV  SS#1,BUS,LOAD,DOM,230 KV,2010-12-15T00:00:00,2017-06-02T00:00:00
119118227,EARLEYS 35 KV   EARLEYSP,BUS,GEN,DOM,35 KV,2011-03-17T00:00:00,2026-03-11T00:00:00
123900981,SHELLBNK115 KV  TX5LOAD,BUS,LOAD,DOM,115 KV,2011-05-25T00:00:00,2012-06-13T00:00:00
123900983,SHELLBNK115 KV  TX7,BUS,LOAD,DOM,115 KV,2011-05-25T00:00:00,2012-06-13T00:00:00
123900985,BISMARK 500 KV  TX1,BUS,LOAD,DOM,500 KV,2011-05-25T00:00:00,2011-09-28T00:00:00
123900987,YADKIN4 35 KV   TX1TLOAD,BUS,LOAD,DOM,35 KV,2011-05-25T00:00:00,2011-12-16T00:00:00
135389823,BISMARK 34.5 KV T157,BUS,GEN,DOM,34.5 KV,2011-09-28T00:00:00,2012-12-19T00:00:00
1084385219,NRTHALEX230 KV  LOAD,BUS,LOAD,DOM,230 KV,2012-06-13T00:00:00,2012-12-19T00:00:00
1084392083,NOBLESVI230 KV  PRICEPT1,BUS,EXT,DOM,230 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084392084,NOBLESVI230 KV  PRICEPT2,BUS,EXT,DOM,230 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084392105,WHEATLND13 KV   UN1,BUS,EXT,DOM,13 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084392109,WHEATLND345 KV  PRICEPT1,BUS,EXT,DOM,345 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084392110,WHEATLND345 KV  PRICEPT2,BUS,EXT,DOM,345 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393140,LEECPL  115 KV  PRICEPT1,BUS,EXT,DOM,115 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393141,LEECPL  115 KV  PRICEPT2,BUS,EXT,DOM,115 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393156,ROXBOROG230 KV  PRICEPT1,BUS,EXT,DOM,230 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393157,ROXBOROG230 KV  PRICEPT2,BUS,EXT,DOM,230 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393165,WAKE4   500 KV  PRICEPT1,BUS,EXT,DOM,500 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393166,WAKE4   500 KV  PRICEPT2,BUS,EXT,DOM,500 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393278,MCGUIRE4230 KV  PRICEPT1,BUS,EXT,DOM,230 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393279,MCGUIRE4230 KV  PRICEPT2,BUS,EXT,DOM,230 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393457,BULLRU  161 KV  PRICEPT1,BUS,EXT,DOM,161 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1084393458,BULLRU  161 KV  PRICEPT2,BUS,EXT,DOM,161 KV,2012-06-13T00:00:00,2017-06-02T00:00:00
1097726479,FRONTROY500 KV  LOAD,BUS,LOAD,DOM,500 KV,2012-10-10T00:00:00,2017-06-02T00:00:00
1097726973,GAINESVL115 KV  LD1,BUS,LOAD,DOM,115 KV,2012-10-10T00:00:00,2013-03-27T00:00:00
1097733804,FRONTROY21 KV   WARCOST1,BUS,GEN,DOM,21 KV,2012-10-10T00:00:00,2024-09-18T00:00:00
1107282642,ALTAVSTA115 KV  TX1,BUS,LOAD,DOM,115 KV,2012-12-19T00:00:00,2017-06-02T00:00:00
1107282979,BIRDNECK13.2 KV TX1,BUS,LOAD,DOM,13.2 KV,2012-12-19T00:00:00,2020-05-28T00:00:00
1107283202,CANNONBR35 KV   LOAD,BUS,LOAD,DOM,35 KV,2012-12-19T00:00:00,2023-12-13T00:00:00
1107283218,CLOVERHL36.5 KV TX2,BUS,LOAD,DOM,36.5 KV,2012-12-19T00:00:00,2017-06-02T00:00:00
1107283319,POSSUMP42 KV    ARS4-1,BUS,LOAD,DOM,2 KV,2012-12-19T00:00:00,2026-03-11T00:00:00
1107283409,EDENTON 13 KV   TX3,BUS,LOAD,DOM,13 KV,2012-12-19T00:00:00,2017-06-02T00:00:00
1107283410,EDENTON 13 KV   TX4,BUS,LOAD,DOM,13 KV,2012-12-19T00:00:00,2017-06-02T00:00:00
1107283589,NRTHALEX230 KV  LOAD1,BUS,LOAD,DOM,230 KV,2012-12-19T00:00:00,2017-09-13T00:00:00
1107283590,NRTHALEX230 KV  LOAD2,BUS,LOAD,DOM,230 KV,2012-12-19T00:00:00,2018-09-21T00:00:00
1123172328,NEWROAD 115 KV  LD1,BUS,LOAD,DOM,115 KV,2013-03-27T00:00:00,2017-06-02T00:00:00
1123172329,NEWROAD 115 KV  LD2,BUS,LOAD,DOM,115 KV,2013-03-27T00:00:00,2017-06-02T00:00:00
1123172740,GAINESVL115 KV  LD2,BUS,LOAD,DOM,115 KV,2013-03-27T00:00:00,2014-01-10T00:00:00
1123180344,KINGSFRK35 KV   KNGFRKLF,BUS,GEN,DOM,35 KV,2013-03-27T00:00:00,2019-03-13T00:00:00
1132295770,HAMLET  13.8 KV G2,BUS,GEN,DOM,13.8 KV,2013-10-01T00:00:00,2017-06-02T00:00:00
1132295771,HAMLET  13.8 KV G3,BUS,GEN,DOM,13.8 KV,2013-10-01T00:00:00,2017-06-02T00:00:00
1165473172,GAINESVL115 KV  TX5,BUS,LOAD,DOM,115 KV,2013-10-23T00:00:00,2019-12-11T00:00:00
1183224512,BENNSCH 34.5 KV TX1,BUS,LOAD,DOM,34.5 KV,2014-01-10T00:00:00,2020-03-11T00:00:00
1183224654,SNORFOLK34.5 KV TX5,BUS,LOAD,DOM,34.5 KV,2014-01-10T00:00:00,2021-03-10T00:00:00
1183232891,SUFFOLK 35 KV   SUFFOLF1,BUS,GEN,DOM,35 KV,2014-01-10T00:00:00,2017-06-02T00:00:00
1218906735,NEWLNDN 34.5 KV LOAD,BUS,LOAD,DOM,34.5 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1218906736,DAVISDRV34.5 KV LOAD,BUS,LOAD,DOM,34.5 KV,2014-05-29T00:00:00,2018-05-23T00:00:00
1218906740,POPEROAD115 KV  LOAD 1,BUS,LOAD,DOM,115 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1218906741,POPEROAD115 KV  LOAD 3,BUS,LOAD,DOM,115 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1218906742,POPEROAD115 KV  LOAD 2,BUS,LOAD,DOM,115 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1218906840,LAKINGMN230 KV  SS1,BUS,LOAD,DOM,230 KV,2014-05-29T00:00:00,2021-03-10T00:00:00
1218906977,SKFFSCRK230 KV  SS2,BUS,LOAD,DOM,230 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1218906978,SKFFSCRK115 KV  SS3,BUS,LOAD,DOM,115 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1218906979,SKFFSCRK115 KV  SS1,BUS,LOAD,DOM,115 KV,2014-05-29T00:00:00,2017-12-20T00:00:00
1218915033,PASQTANK230 KV  ELIZCYSP,BUS,GEN,DOM,230 KV,2014-05-29T00:00:00,2017-06-02T00:00:00
1248985034,BEAUMEAD35 KV   TX4,BUS,LOAD,DOM,35 KV,2014-09-26T00:00:00,2017-06-02T00:00:00
1248985237,INNOVATN230 KV  LOAD,BUS,LOAD,DOM,230 KV,2014-09-26T00:00:00,2017-06-02T00:00:00
1248985240,FREEDOM169 KV   SSLOAD,BUS,LOAD,DOM,69 KV,2014-09-26T00:00:00,2018-12-12T00:00:00
1248985242,LIBERTY1230 KV  SS2,BUS,LOAD,DOM,230 KV,2014-09-26T00:00:00,2017-06-02T00:00:00
1248985243,LIBERTY1230 KV  SS1,BUS,LOAD,DOM,230 KV,2014-09-26T00:00:00,2017-06-02T00:00:00
1268563752,WHTMARDP115 KV  TX1,BUS,LOAD,DOM,115 KV,2014-12-18T00:00:00,2017-06-02T00:00:00
1268563753,POINTNDP115 KV  LOAD,BUS,LOAD,DOM,115 KV,2014-12-18T00:00:00,2017-06-02T00:00:00
1268564248,VINTHILL34.5 KV LOAD1,BUS,LOAD,DOM,34.5 KV,2014-12-18T00:00:00,2017-06-02T00:00:00
1268564249,VINTHILL13.2 KV LOAD2,BUS,LOAD,DOM,13.2 KV,2014-12-18T00:00:00,2017-06-02T00:00:00
1268572878,GREENTO2138 KV  DUMYGEN1,BUS,EXT,DOM,138 KV,2014-12-18T00:00:00,2017-06-02T00:00:00
1268572879,GREENTO2138 KV  DUMYGEN2,BUS,EXT,DOM,138 KV,2014-12-18T00:00:00,2017-06-02T00:00:00
1292916281,WHITAKER115 KV  WHITKSP,BUS,GEN,DOM,115 KV,2015-03-11T00:00:00,2017-06-02T00:00:00
1292916282,CONETOE223 KV   CONET2SP,BUS,GEN,DOM,23 KV,2015-03-11T00:00:00,2017-06-02T00:00:00
1305122695,FIELDSCR34.5 KV TX2LD,BUS,LOAD,DOM,34.5 KV,2015-05-20T00:00:00,2020-12-09T00:00:00
1305122696,FIELDSCR115 KV  LOAD,BUS,LOAD,DOM,115 KV,2015-05-20T00:00:00,2017-06-02T00:00:00
1305122896,SKFFSCRK230 KV  SS3,BUS,LOAD,DOM,230 KV,2015-05-20T00:00:00,2017-12-20T00:00:00
1305123237,CHINQUPN230 KV  SS2,BUS,LOAD,DOM,230 KV,2015-05-20T00:00:00,2018-09-21T00:00:00
1305123238,CHINQUPN230 KV  SS1,BUS,LOAD,DOM,230 KV,2015-05-20T00:00:00,2018-09-21T00:00:00
1305131303,CHESAPKE13.8 KV GT2,BUS,GEN,DOM,13.8 KV,2015-05-20T00:00:00,2021-03-10T00:00:00
1305131305,CHESAPKE13.8 KV GT4,BUS,GEN,DOM,13.8 KV,2015-05-20T00:00:00,2021-03-10T00:00:00
1305131401,SCOTLAND115 KV  DUKBTMSP,BUS,GEN,DOM,115 KV,2015-05-20T00:00:00,2019-03-13T00:00:00
1318136563,BLMNTDOM230 KV  COCHRNML,BUS,LOAD,DOM,230 KV,2015-09-30T00:00:00,2017-06-02T00:00:00
1318136566,RAILRDDP230 KV  SSLOAD2,BUS,LOAD,DOM,230 KV,2015-09-30T00:00:00,2017-06-02T00:00:00
1318136567,RAILRDDP230 KV  SSLOAD1,BUS,LOAD,DOM,230 KV,2015-09-30T00:00:00,2017-06-02T00:00:00
1318144976,BLMNTDOM230 KV  STONEST,BUS,GEN,DOM,230 KV,2015-09-30T00:00:00,2017-06-02T00:00:00
1318144977,BLMNTDOM230 KV  STONECT2,BUS,GEN,DOM,230 KV,2015-09-30T00:00:00,2017-06-02T00:00:00
1318144978,BLMNTDOM230 KV  STONECT1,BUS,GEN,DOM,230 KV,2015-09-30T00:00:00,2017-06-02T00:00:00
1338422525,QRTRMSTR13.2 KV TX2LOAD,BUS,LOAD,DOM,13.2 KV,2015-12-09T00:00:00,2019-12-11T00:00:00
