Datacenter URL,State,City,Datacenter Name
https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc22/,virginia,ashburn,equinix-dc22
https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc5/,virginia,ashburn,equinix-dc5
https://www.datacentermap.com/usa/virginia/ashburn/equinix-dc6/,virginia,ashburn,equinix-dc6
https://www.datacentermap.com/usa/virginia/herndon/equinix-dc97/,virginia,herndon,equinix-dc97
https://www.datacentermap.com/usa/virginia/manassas/evoswitch-wdc-1/,virginia,manassas,evoswitch-wdc-1
https://www.datacentermap.com/usa/virginia/middletown/experisdc/,virginia,middletown,experisdc
https://www.datacentermap.com/usa/virginia/richmond/farmville-data-hub/,virginia,richmond,farmville-data-hub
https://www.datacentermap.com/usa/virginia/reston/flex-dc-reston/,virginia,reston,flex-dc-reston
https://www.datacentermap.com/usa/virginia/richmond/flexential-richmond/,virginia,richmond,flexential-richmond
https://www.datacentermap.com/usa/virginia/fredericksburg/forest-lane-data-center/,virginia,fredericksburg,forest-lane-data-center
https://www.datacentermap.com/usa/virginia/norfolk/globalinx-portsmouth/,virginia,norfolk,globalinx-portsmouth
https://www.datacentermap.com/usa/virginia/norfolk/globalinx-virginia-beach/,virginia,norfolk,globalinx-virginia-beach
https://www.datacentermap.com/usa/virginia/sterling/google-arcola-campus/,virginia,sterling,google-arcola-campus
https://www.datacentermap.com/usa/virginia/sterling/google-arcola-data-center-1/,virginia,sterling,google-arcola-data-center-1
https://www.datacentermap.com/usa/virginia/sterling/google-arcola-data-center-2/,virginia,sterling,google-arcola-data-center-2
https://www.datacentermap.com/usa/virginia/sterling/google-arcola-data-center-3/,virginia,sterling,google-arcola-data-center-3
https://www.datacentermap.com/usa/virginia/roanoke/google-botetourt-center-industrial-park/,virginia,roanoke,google-botetourt-center-industrial-park
https://www.datacentermap.com/usa/virginia/roanoke/google-botetourt-dc1/,virginia,roanoke,google-botetourt-dc1
https://www.datacentermap.com/usa/virginia/roanoke/google-botetourt-dc2/,virginia,roanoke,google-botetourt-dc2
https://www.datacentermap.com/usa/virginia/roanoke/google-botetourt-dc3/,virginia,roanoke,google-botetourt-dc3
